client_id,account_id,genero,idade,nome_distrito,regiao,salario_medio_distrito,taxa_desemprego_96,frequency,saldo_medio,num_transacoes,volume_movimentado,emprestimo_ativo,valor_emprestimo,num_cartoes
2578,2132,M,45,Sumperk,north Moravia,8369,5.88,POPLATEK MESICNE,45962.284789644014,309,2917017,0,0.0,0
2579,2133,F,64,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,16424.555555555555,63,114405,0,0.0,0
2581,2134,F,46,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,40347.16176470588,204,762203,1,22932.0,0
2582,2135,M,61,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,24060.696078431374,102,407930,0,0.0,0
2583,2136,M,62,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,35279.55,60,289997,0,0.0,0
2584,2137,F,55,Kladno,central Bohemia,9753,5.05,POPLATEK PO OBRATU,35739.3734939759,332,2778362,0,0.0,0
2585,2138,F,28,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,44219.426966292136,89,857029,0,0.0,1
2586,2139,M,33,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,34987.746268656716,335,2649392,0,0.0,0
2588,2140,M,41,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,25632.67391304348,368,544003,0,0.0,0
2589,2141,M,36,Tabor,south Bohemia,9104,2.07,POPLATEK MESICNE,53688.121495327105,107,980727,0,0.0,0
2590,2142,F,35,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,37711.83516483517,91,647479,1,23328.0,0
2592,2143,F,19,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,33956.59649122807,228,1711447,1,71460.0,1
2594,2144,M,36,Brno - venkov,south Moravia,8743,2.43,POPLATEK PO OBRATU,36344.47727272727,220,2470249,0,0.0,0
2596,2146,M,38,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,45042.5070093458,428,2865745,0,0.0,0
2597,2147,F,30,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,18647.519083969466,131,283409,0,0.0,0
2599,2148,M,53,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,16312.96,225,295809,0,0.0,0
2600,2149,F,76,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,20061.5703125,128,297031,0,0.0,0
2601,2150,M,38,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,15774.585760517799,309,424745,0,0.0,0
2603,2151,F,27,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,22017.783783783783,333,1043207,0,0.0,0
2604,2152,M,73,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,21658.48,50,116663,0,0.0,0
2606,2153,M,56,Tachov,west Bohemia,8930,4.2,POPLATEK TYDNE,33462.48540145985,274,2347133,0,61560.0,1
2607,2154,M,56,Vyskov,south Moravia,8288,4.52,POPLATEK MESICNE,17590.973782771536,267,349401,0,0.0,0
2608,2155,F,56,Jihlava,south Moravia,8757,3.95,POPLATEK MESICNE,19462.181303116147,353,432408,0,0.0,0
2609,2156,M,22,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,43764.438356164384,146,1392151,0,0.0,1
2611,2157,M,61,Vsetin,north Moravia,8909,5.56,POPLATEK MESICNE,21490.015,200,1134636,0,0.0,0
2612,2158,M,24,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,36744.490196078434,102,353239,0,0.0,0
2613,2159,M,22,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,40695.75965665236,233,1746878,0,0.0,0
2614,2160,M,53,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,29219.214814814815,135,521594,0,0.0,0
2615,2161,F,54,Zlin,south Moravia,9624,2.31,POPLATEK TYDNE,30061.463343108506,341,1831741,0,0.0,0
2616,2162,M,29,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,52666.70731707317,82,949554,0,0.0,1
2618,2163,M,57,Pelhrimov,south Bohemia,8114,2.62,POPLATEK MESICNE,41434.06329113924,316,1936432,0,0.0,0
2619,2164,F,30,Vyskov,south Moravia,8288,4.52,POPLATEK MESICNE,49370.73103448276,145,1210884,0,0.0,1
2621,2165,M,43,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,30019.91129032258,124,925416,1,78600.0,0
2622,2166,M,26,Novy Jicin,north Moravia,8678,5.57,POPLATEK MESICNE,24929.279069767443,129,541486,0,0.0,0
2623,2167,F,34,Jindrichuv Hradec,south Bohemia,8427,1.54,POPLATEK MESICNE,55541.34708737864,412,3352147,0,170256.0,1
2625,2169,M,27,Hodonin,south Moravia,8720,4.5,POPLATEK MESICNE,41695.28828828829,111,860057,0,0.0,0
2626,2170,M,59,Hl.m. Praha,Prague,12541,0.43,POPLATEK PO OBRATU,73274.70588235294,442,6188137,0,0.0,1
2628,2172,F,68,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,20131.03076923077,65,139617,0,0.0,0
2630,2173,F,62,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,25714.929292929293,99,208823,0,0.0,0
2631,2174,M,29,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,42112.40740740741,54,421794,0,0.0,0
2633,2175,F,32,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,51613.78054862843,401,4853348,0,0.0,0
2635,2176,F,33,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,34860.12951167728,471,4076300,0,299088.0,0
2636,2177,M,81,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,22117.488505747126,348,719257,0,0.0,0
2637,2178,M,64,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,51016.09126984127,252,2099664,0,0.0,0
2638,2179,M,57,Hl.m. Praha,Prague,12541,0.43,POPLATEK TYDNE,57574.38888888889,396,2986159,0,0.0,0
2639,2180,F,49,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,17960.975609756097,41,78500,0,0.0,0
2642,2182,M,26,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,31797.295454545456,88,335563,0,0.0,0
2643,2183,F,53,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,35699.6,80,574446,0,0.0,0
2644,2184,F,35,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,38397.42990654206,107,1038836,0,0.0,1
2645,2185,M,79,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,27439.466101694914,236,476545,0,0.0,0
2646,2186,F,62,Vyskov,south Moravia,8288,4.52,POPLATEK MESICNE,23552.735294117647,340,709507,0,0.0,0
2647,2187,M,59,Nymburk,central Bohemia,8899,3.97,POPLATEK TYDNE,65723.25675675676,222,3016414,0,53472.0,0
2650,2189,M,24,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,52291.42973523422,491,3049325,0,0.0,1
2652,2190,F,50,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK TYDNE,55345.23529411765,238,2443137,0,0.0,0
2653,2191,M,49,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,22888.35,160,819701,0,0.0,0
2654,2192,F,60,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,28080.879310344826,232,1516342,0,0.0,0
2655,2193,M,36,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,18725.372093023256,129,346956,0,0.0,0
2656,2194,M,44,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,38454.67521367521,117,906834,0,0.0,0
2657,2195,M,51,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,66427.1836734694,245,1804511,0,0.0,1
2658,2196,M,66,Praha - zapad,central Bohemia,9622,0.59,POPLATEK MESICNE,22435.74025974026,77,175505,0,0.0,0
2659,2197,M,58,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,44421.833333333336,90,470528,0,0.0,1
2661,2199,F,38,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,23454.452702702703,444,600994,0,0.0,0
2662,2200,M,21,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,36764.72972972973,74,404819,0,0.0,1
2663,2201,M,23,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,16886.68720379147,422,388263,0,0.0,0
2666,2203,F,64,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,23409.137651821864,247,591917,0,0.0,0
2667,2204,M,27,Nymburk,central Bohemia,8899,3.97,POPLATEK MESICNE,24048.2,90,267642,0,0.0,0
2669,2205,M,72,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,20059.292857142857,140,341776,0,0.0,0
2670,2206,M,63,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,36328.24107142857,224,691819,0,0.0,0
2671,2207,F,27,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,41246.05521472393,163,1662535,0,0.0,0
2672,2208,F,59,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,14206.233766233767,77,101062,0,0.0,0
2673,2209,M,40,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,63082.53386454183,251,3454806,0,0.0,0
2675,2210,M,75,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,35192.03759398496,133,292636,0,0.0,0
2676,2211,M,38,Trebic,south Moravia,8814,5.74,POPLATEK PO OBRATU,57342.2,65,1354773,0,0.0,0
2677,2212,M,77,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,22170.10625,160,347763,0,0.0,0
2679,2213,M,61,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,27458.169270833332,384,1485188,0,0.0,0
2681,2214,F,28,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,35564.79761904762,168,1006235,0,0.0,0
2683,2215,F,70,Rychnov nad Kneznou,east Bohemia,9060,2.44,POPLATEK MESICNE,24916.035714285714,56,150217,0,0.0,0
2684,2216,F,46,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,57886.308370044055,454,5374365,0,0.0,0
2685,2217,F,30,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,20222.222222222223,36,95300,0,0.0,0
2686,2218,F,48,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,69319.51307189543,306,4380635,1,182040.0,1
2688,2219,F,32,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,70234.9118852459,488,7333057,0,0.0,1
2689,2220,M,76,Jindrichuv Hradec,south Bohemia,8427,1.54,POPLATEK MESICNE,21992.56786703601,361,858599,0,0.0,0
2690,2221,F,28,Jihlava,south Moravia,8757,3.95,POPLATEK MESICNE,14543.709090909091,55,70200,0,0.0,0
2691,2222,M,35,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,56896.41982507289,343,3733184,0,0.0,0
2692,2223,M,74,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,16219.164634146342,164,308490,0,0.0,0
2693,2224,F,23,Nachod,east Bohemia,8369,2.31,POPLATEK PO OBRATU,48968.71134020619,97,1002640,0,0.0,0
2694,2225,F,72,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,17122.625766871166,163,288223,0,0.0,0
2696,2226,M,52,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,36308.2027027027,222,1429634,0,0.0,0
2698,2227,F,29,Tachov,west Bohemia,8930,4.2,POPLATEK TYDNE,62734.05952380953,420,5462150,0,92976.0,1
2700,2228,M,54,Chomutov,north Bohemia,9675,7.68,POPLATEK MESICNE,46685.13764044944,356,3214904,1,185952.0,0
2701,2229,M,47,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,28692.5078125,128,755504,0,0.0,0
2702,2230,M,80,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,27005.8875,160,335088,0,0.0,0
2703,2231,F,26,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,17569.783783783783,74,182879,0,0.0,0
2704,2232,F,50,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,35510.85555555556,180,654671,0,0.0,0
2705,2233,M,75,Hradec Kralove,east Bohemia,9425,2.5,POPLATEK MESICNE,22669.467065868263,167,387479,0,0.0,0
2706,2234,M,32,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,21215.964285714286,140,133251,0,0.0,0
2707,2235,M,30,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,25181.93888888889,180,748201,0,0.0,0
2708,2236,M,41,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,22738.48538011696,171,1307145,1,139464.0,0
2709,2237,M,53,Plzen - mesto,west Bohemia,10787,3.09,POPLATEK MESICNE,47307.22352941176,255,1387323,0,0.0,1
2712,2239,M,43,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,37939.125,320,1526489,0,0.0,0
2713,2240,M,37,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,59286.88819875776,161,2104118,0,0.0,1
2714,2241,F,29,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,41584.67837338262,541,1822797,0,0.0,0
2715,2242,M,42,Melnik,central Bohemia,9920,2.87,POPLATEK TYDNE,53503.572769953054,426,6546131,0,0.0,1
2716,2243,F,30,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,38174.71428571428,231,1083624,0,0.0,0
2717,2244,M,69,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,28719.09865470852,223,552646,0,0.0,0
2719,2245,F,35,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,65513.87745098039,408,4887089,1,347952.0,0
2720,2246,F,50,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,46116.730158730155,189,2448294,1,415800.0,0
2721,2247,F,49,Karlovy Vary,west Bohemia,8991,2.01,POPLATEK MESICNE,40649.666666666664,300,1614473,1,72504.0,0
2724,2250,M,24,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,49110.79714285714,350,2861954,0,0.0,1
2726,2252,F,26,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,18957.10714285714,140,157843,0,0.0,0
2728,2253,M,77,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,27987.385507246378,345,774838,0,0.0,0
2729,2254,M,33,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,52806.84426229508,244,2748672,0,0.0,0
2730,2255,M,52,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,16960.43859649123,171,222013,0,0.0,0
2731,2256,M,72,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,18931.01179941003,339,667400,0,0.0,0
2732,2257,F,46,Hodonin,south Moravia,8720,4.5,POPLATEK MESICNE,19249.694444444445,288,398032,0,0.0,0
2733,2258,F,72,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,33900.52100840336,119,299010,0,0.0,0
2735,2259,M,71,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,17746.08679245283,265,480271,0,0.0,0
2736,2260,F,41,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,7484.836298932384,281,1074366,0,0.0,0
2738,2261,M,48,Hl.m. Praha,Prague,12541,0.43,POPLATEK TYDNE,29824.59375,96,991416,0,0.0,0
2739,2262,M,49,Rakovnik,central Bohemia,8598,3.26,POPLATEK MESICNE,66186.01234567902,162,2552463,1,230220.0,1
2740,2263,F,32,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,50867.715053763444,186,1227987,0,0.0,1
2741,2264,F,69,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,24320.99099099099,111,208650,0,0.0,0
2742,2265,F,51,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,50055.38775510204,245,3517909,0,0.0,0
2743,2266,F,60,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,48431.336,125,1017743,0,0.0,0
2745,2267,F,60,Brno - mesto,south Moravia,9897,1.96,POPLATEK TYDNE,48506.73285198556,277,2682423,0,0.0,0
2746,2268,M,28,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,55270.5979020979,286,2311217,1,20196.0,0
2747,2269,M,63,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,27695.80112044818,357,1361370,0,0.0,0
2749,2270,F,78,Ceske Budejovice,south Bohemia,10045,1.71,POPLATEK MESICNE,23902.0,88,210534,0,0.0,0
2751,2271,F,42,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,19156.68384879725,291,356039,0,0.0,0
2752,2272,M,28,Rychnov nad Kneznou,east Bohemia,9060,2.44,POPLATEK MESICNE,21770.03076923077,65,202405,0,0.0,0
2754,2274,F,21,Zdar nad Sazavou,south Moravia,8512,4.12,POPLATEK MESICNE,34034.852459016394,183,371795,0,0.0,0
2755,2275,F,29,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,23819.96899224806,129,748034,0,0.0,0
2756,2276,F,80,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,33392.22611464968,314,560440,0,0.0,0
2758,2278,M,53,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,34642.34042553192,188,887135,0,0.0,0
2759,2279,M,25,Benesov,central Bohemia,8507,1.85,POPLATEK TYDNE,56690.4081632653,147,2172715,1,314688.0,1
2760,2280,F,24,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,39021.65789473684,228,1503290,0,0.0,0
2761,2281,F,22,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,30893.24034334764,233,1280013,0,0.0,0
2762,2282,F,46,Rokycany,west Bohemia,8843,3.6,POPLATEK TYDNE,75360.71258907364,421,6391717,0,0.0,1
2765,2285,F,18,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,34520.06153846154,130,377792,0,0.0,0
2766,2286,M,40,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,23173.215277777777,144,558794,0,0.0,0
2768,2287,M,35,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,58616.27428571429,175,1619591,0,0.0,1
2769,2288,M,62,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,63542.763819095475,199,1594625,0,0.0,0
2770,2289,M,45,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,31121.805405405405,185,1123107,0,0.0,0
2771,2290,M,79,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,19224.669421487604,121,318530,0,0.0,0
2773,2291,F,80,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,17296.0223880597,134,369686,0,0.0,0
2775,2292,F,21,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,24313.56875,320,344348,0,0.0,0
2776,2293,F,65,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,25930.638418079096,354,917012,0,0.0,0
2777,2294,F,29,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,24709.92086330935,139,810877,0,0.0,0
2778,2295,M,35,Hodonin,south Moravia,8720,4.5,POPLATEK MESICNE,54602.89772727273,176,2295269,0,0.0,0
2779,2296,M,51,Rokycany,west Bohemia,8843,3.6,POPLATEK MESICNE,37276.166666666664,66,646836,0,0.0,1
2781,2297,F,39,Nachod,east Bohemia,8369,2.31,POPLATEK MESICNE,18341.028985507248,276,437127,0,0.0,0
2782,2298,M,59,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,46840.7217630854,363,3084188,0,0.0,1
2783,2299,M,59,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,15881.140186915887,107,407126,0,0.0,0
2784,2300,F,41,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,15653.333333333334,15,37700,0,0.0,0
2785,2301,M,37,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,49614.34112149533,214,1651184,0,0.0,1
2786,2302,M,48,Karlovy Vary,west Bohemia,8991,2.01,POPLATEK MESICNE,34253.51573849879,413,1741495,0,0.0,0
2787,2303,F,23,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,35694.29104477612,134,1059293,0,0.0,0
2788,2304,F,48,Semily,east Bohemia,8208,2.26,POPLATEK MESICNE,40727.10769230769,130,1584512,0,0.0,0
2789,2305,F,48,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,10074.070234113713,299,519163,0,0.0,0
2790,2306,M,24,Jindrichuv Hradec,south Bohemia,8427,1.54,POPLATEK MESICNE,32824.578692493946,413,1701423,0,0.0,0
2791,2307,M,78,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,17853.292576419215,229,420099,0,0.0,0
2794,2309,M,34,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,30166.620689655174,203,1338487,0,0.0,0
2796,2310,M,25,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,38240.98695652174,230,741528,0,0.0,1
2797,2311,M,49,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,39575.74285714285,70,602958,0,0.0,0
2798,2312,M,68,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,16058.322033898305,59,153677,0,0.0,0
2799,2313,F,38,Kladno,central Bohemia,9753,5.05,POPLATEK TYDNE,31872.53863134658,453,1919372,0,0.0,0
2800,2314,M,50,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,35552.464,125,719183,0,0.0,0
2801,2315,M,80,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,34090.324041811844,287,493267,0,0.0,0
2802,2316,F,33,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,25113.035714285714,112,141118,0,0.0,0
2803,2317,M,68,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,19236.376623376622,77,149750,0,0.0,0
2805,2318,M,35,Opava,north Moravia,8746,3.74,POPLATEK MESICNE,52188.22388059701,536,3103948,0,0.0,0
2806,2319,F,44,Jihlava,south Moravia,8757,3.95,POPLATEK MESICNE,42479.18421052631,152,1732616,0,0.0,0
2808,2321,F,25,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,66638.87264150943,424,5911093,0,0.0,1
2809,2322,M,20,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,45505.041304347826,460,3132797,0,46320.0,0
2810,2323,M,28,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,54449.90234375,256,2098270,0,0.0,0
2811,2324,F,53,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,23817.340206185567,97,573806,0,0.0,0
2812,2325,F,29,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,30929.934640522875,153,796627,0,0.0,0
2813,2326,M,58,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,41201.6292834891,321,2285574,0,0.0,0
2814,2327,F,26,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,26055.839393939394,330,2305062,0,0.0,0
2815,2328,M,69,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,50578.837004405286,227,521297,0,0.0,1
2817,2329,F,22,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,22594.661870503598,139,389199,0,0.0,0
2818,2330,M,36,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,19424.749373433584,399,470581,0,0.0,0
2819,2331,M,19,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,17501.721739130433,230,266355,0,0.0,0
2820,2332,M,33,Vsetin,north Moravia,8909,5.56,POPLATEK MESICNE,50125.30935251799,139,520429,0,0.0,1
2821,2333,F,19,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,34581.666666666664,276,833504,0,0.0,0
2822,2334,M,41,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,32698.939252336448,214,1163658,1,48312.0,0
2823,2335,F,53,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,6690.547112462006,329,1033923,1,541200.0,0
2824,2336,M,58,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,20125.143617021276,376,862829,0,0.0,0
2825,2337,M,41,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,49768.481132075474,106,757231,0,0.0,0
2826,2338,M,64,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,68279.2125,80,1196881,0,0.0,0
2827,2339,M,76,Vyskov,south Moravia,8288,4.52,POPLATEK MESICNE,17793.84677419355,124,303096,0,0.0,0
2828,2340,F,50,Ceske Budejovice,south Bohemia,10045,1.71,POPLATEK MESICNE,31744.90361445783,83,318633,0,0.0,0
2829,2341,F,60,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,15712.793103448275,203,211631,0,0.0,0
2830,2342,M,25,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,22259.56559766764,343,438734,0,0.0,0
2831,2343,F,19,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,39104.214521452144,303,1261106,0,99336.0,0
2832,2344,M,72,Rakovnik,central Bohemia,8598,3.26,POPLATEK MESICNE,18971.345454545455,165,274624,0,0.0,0
2834,2345,M,50,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,32837.6275,400,2685005,1,199680.0,0
2835,2346,M,33,Plzen - jih,west Bohemia,8561,1.29,POPLATEK MESICNE,23892.9792746114,193,1069381,0,0.0,0
2836,2347,F,80,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,23392.07299270073,137,357649,0,0.0,0
2838,2348,M,34,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,24379.74019607843,204,1108469,0,0.0,0
2839,2349,F,71,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,17505.06557377049,122,325914,0,0.0,0
2841,2350,F,26,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,51807.778894472365,199,2190582,1,159744.0,1
2842,2351,M,41,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,51938.01234567901,81,634774,0,0.0,0
2843,2352,F,33,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,53113.82,400,2037026,1,49440.0,0
2844,2353,M,37,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,49855.720647773276,247,1285065,0,0.0,0
2845,2354,M,47,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,48289.98095238095,105,812798,0,0.0,1
2846,2355,F,30,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,55720.83720930233,258,4351470,0,0.0,0
2847,2356,F,57,Chomutov,north Bohemia,9675,7.68,POPLATEK TYDNE,43697.92079207921,101,845446,0,0.0,0
2849,2357,M,71,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,23697.613445378152,357,904009,0,0.0,0
2850,2358,M,29,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,27932.427083333332,192,806628,0,0.0,0
2851,2359,M,60,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,21270.133333333335,165,380115,0,0.0,0
2852,2360,F,57,Plzen - mesto,west Bohemia,10787,3.09,POPLATEK MESICNE,44269.049689440995,161,1176326,0,0.0,0
2853,2361,F,43,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,19727.604904632153,367,1193235,0,156672.0,0
2854,2362,M,50,Jindrichuv Hradec,south Bohemia,8427,1.54,POPLATEK MESICNE,19272.43137254902,102,141632,0,0.0,0
2856,2363,M,76,Pardubice,east Bohemia,9538,1.81,POPLATEK MESICNE,27300.521172638437,307,681424,0,0.0,0
2857,2364,M,72,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,22100.391489361704,235,508031,0,0.0,0
